source_taxon_name,source_taxon_path,source_taxon_path_ids,source_specimen_occurrence_id,source_specimen_institution_code,source_specimen_collection_code,source_specimen_catalog_number,source_specimen_life_stage_id,source_specimen_life_stage,source_specimen_physiological_state_id,source_specimen_physiological_state,source_specimen_body_part_id,source_specimen_body_part,source_specimen_sex_id,source_specimen_sex,source_specimen_basis_of_record,interaction_type,target_taxon_name,target_taxon_path,target_taxon_path_ids,target_specimen_occurrence_id,target_specimen_institution_code,target_specimen_collection_code,target_specimen_catalog_number,target_specimen_life_stage_id,target_specimen_life_stage,target_specimen_physiological_state_id,target_specimen_physiological_state,target_specimen_body_part_id,target_specimen_body_part,target_specimen_sex_id,target_specimen_sex,target_specimen_basis_of_record,latitude,longitude,event_date,study_citation,study_url,study_source_citation,study_source_archive_uri
Acer saccharum,Life | Eukaryota | Plantae | Spermatophyta | Angiospermae | Rosids | Eurosids | Malvids | Sapindales | Sapindaceae | Acer | Acer saccharum,PBDB:28595 | PBDB:1 | PBDB:54311 | PBDB:55350 | PBDB:54885 | PBDB:307406 | PBDB:466625 | PBDB:307408 | PBDB:54934 | PBDB:54692 | PBDB:54688 | PBDB:446727,https://www.inaturalist.org/taxa/52543,iNaturalist,Observations,76812242,,,,,,,,,HumanObservation,visitedBy,Camponotus pennsylvanicus,Biota | Animalia | Arthropoda | Crustacea | Allotriocarida | Hexapoda | Insecta | Pterygota | Hymenoptera | Formicidae | Camponotus | Camponotus pennsylvanicus,WORMS:1 | WORMS:2 | WORMS:1065 | WORMS:1066 | WORMS:1598172 | WORMS:1278 | WORMS:1307 | WORMS:151152 | WORMS:151155 | WORMS:425369 | WORMS:1490351 | WORMS:1490353,https://www.inaturalist.org/observations/217219555,iNaturalist,Observations,217219555,,adult,,,,,,,HumanObservation,43.0148029099,-77.4806693941,2024-05-20T21:59:51Z,https://www.inaturalist.org/observations/217219555,https://www.inaturalist.org/observations/217219555,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",https://github.com/globalbioticinteractions/inaturalist/archive/b19ef1c1934c31e033fe4f1a81259fc257e55013.zip
Ipomoea batatas,Biota | Plantae | Viridiplantae | Streptophyta | Tracheophyta | Spermatophytina | Magnoliopsida | Asteranae | Solanales | Convolvulaceae | Ipomoea | Ipomoea batatas,WORMS:1 | WORMS:3 | WORMS:368663 | WORMS:536191 | WORMS:596326 | WORMS:596331 | WORMS:182757 | WORMS:449896 | WORMS:414688 | WORMS:196253 | WORMS:415511 | WORMS:1491805,https://www.inaturalist.org/taxa/62941,iNaturalist,Observations,38998813,,,,,,,,,HumanObservation,interactsWith,Camponotus pennsylvanicus,Biota | Animalia | Arthropoda | Crustacea | Allotriocarida | Hexapoda | Insecta | Pterygota | Hymenoptera | Formicidae | Camponotus | Camponotus pennsylvanicus,WORMS:1 | WORMS:2 | WORMS:1065 | WORMS:1066 | WORMS:1598172 | WORMS:1278 | WORMS:1307 | WORMS:151152 | WORMS:151155 | WORMS:425369 | WORMS:1490351 | WORMS:1490353,https://www.inaturalist.org/observations/213548996,iNaturalist,Observations,213548996,,adult,,,,,,,HumanObservation,33.6936939949,-89.9349373313,2024-05-02T11:52:00Z,https://www.inaturalist.org/observations/213548996,https://www.inaturalist.org/observations/213548996,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",https://github.com/globalbioticinteractions/inaturalist/archive/b19ef1c1934c31e033fe4f1a81259fc257e55013.zip
Cornus racemosa,Spermatophytes | Magnoliophyta | Magnoliopsida | Magnoliidae | Asteranae | Cornales | Cornaceae | Cornus | Cornus racemosa,WD:Q25814 | WD:Q14562931 | WD:Q1307404 | WD:Q13582382 | WD:Q12248059 | WD:Q21769 | WD:Q161403 | WD:Q159545 | WD:Q1134291,https://www.inaturalist.org/taxa/320160,iNaturalist,Observations,143936297,,,,,,,,,HumanObservation,interactsWith,Camponotus pennsylvanicus,Biota | Animalia | Arthropoda | Crustacea | Allotriocarida | Hexapoda | Insecta | Pterygota | Hymenoptera | Formicidae | Camponotus | Camponotus pennsylvanicus,WORMS:1 | WORMS:2 | WORMS:1065 | WORMS:1066 | WORMS:1598172 | WORMS:1278 | WORMS:1307 | WORMS:151152 | WORMS:151155 | WORMS:425369 | WORMS:1490351 | WORMS:1490353,https://www.inaturalist.org/observations/28737223,iNaturalist,Observations,28737223,,adult,,,,,,,HumanObservation,40.301466,-75.03588,2019-05-25T17:27:24Z,https://www.inaturalist.org/observations/28737223,https://www.inaturalist.org/observations/28737223,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",https://github.com/globalbioticinteractions/inaturalist/archive/b19ef1c1934c31e033fe4f1a81259fc257e55013.zip
Alnus,Life | Eukaryota | Plantae | Spermatophyta | Angiospermae | Rosids | Eurosids | Fabid | Fagales | Betulaceae | Alnus,PBDB:28595 | PBDB:1 | PBDB:54311 | PBDB:55350 | PBDB:54885 | PBDB:307406 | PBDB:466625 | PBDB:307407 | PBDB:54902 | PBDB:54589 | PBDB:54588,https://www.inaturalist.org/taxa/53352,,,,,,,,,,,,HumanObservation,interactsWith,Camponotus pennsylvanicus,Biota | Animalia | Arthropoda | Crustacea | Allotriocarida | Hexapoda | Insecta | Pterygota | Hymenoptera | Formicidae | Camponotus | Camponotus pennsylvanicus,WORMS:1 | WORMS:2 | WORMS:1065 | WORMS:1066 | WORMS:1598172 | WORMS:1278 | WORMS:1307 | WORMS:151152 | WORMS:151155 | WORMS:425369 | WORMS:1490351 | WORMS:1490353,https://www.inaturalist.org/observations/122711671,iNaturalist,Observations,122711671,,adult,,,,,,female,HumanObservation,43.7013194444,-79.3286694444,2022-06-17T00:04:00Z,https://www.inaturalist.org/observations/122711671,https://www.inaturalist.org/observations/122711671,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",https://github.com/globalbioticinteractions/inaturalist/archive/b19ef1c1934c31e033fe4f1a81259fc257e55013.zip
Apis mellifera,Life | Eukaryota | Opisthokonta | Animalia | Bilateria | Eubilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Deuteropoda | Mandibulata | Pancrustacea | Altocrustacea | Allotriocarida | Athalassocarida | Labiocarida | Hexapoda | Cercofilata | Insecta | Dicondylia | Paranotalia | Pterygota | Neopterygota | Neoptera | Holometabola | Hymenoptera | Unicalcarida | Apocrita | Aculeata | Apoidea | Anthophila | Apidae | Apinae | Apiti | Corbiculata | Apini | Apis | Apis mellifera,PBDB:28595 | PBDB:1 | PBDB:212579 | PBDB:67091 | PBDB:67103 | PBDB:272902 | PBDB:85324 | PBDB:67124 | PBDB:67134 | PBDB:18891 | PBDB:465298 | PBDB:83659 | PBDB:273389 | PBDB:424439 | PBDB:424436 | PBDB:424440 | PBDB:424441 | PBDB:133899 | PBDB:308980 | PBDB:56637 | PBDB:243461 | PBDB:330308 | PBDB:94228 | PBDB:330310 | PBDB:152573 | PBDB:198428 | PBDB:70707 | PBDB:214550 | PBDB:70726 | PBDB:179785 | PBDB:70733 | PBDB:255345 | PBDB:70715 | PBDB:179801 | PBDB:309320 | PBDB:214949 | PBDB:175202 | PBDB:70716 | PBDB:283625,https://www.inaturalist.org/taxa/47219,iNaturalist,Observations,86514512,,,,,,,,,HumanObservation,eatenBy,Camponotus pennsylvanicus,Biota | Animalia | Arthropoda | Crustacea | Allotriocarida | Hexapoda | Insecta | Pterygota | Hymenoptera | Formicidae | Camponotus | Camponotus pennsylvanicus,WORMS:1 | WORMS:2 | WORMS:1065 | WORMS:1066 | WORMS:1598172 | WORMS:1278 | WORMS:1307 | WORMS:151152 | WORMS:151155 | WORMS:425369 | WORMS:1490351 | WORMS:1490353,https://www.inaturalist.org/observations/26927334,iNaturalist,Observations,26927334,,adult,,,,,,,HumanObservation,41.4286777778,-79.7133638889,2019-06-12T18:50:00Z,https://www.inaturalist.org/observations/26927334,https://www.inaturalist.org/observations/26927334,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",https://github.com/globalbioticinteractions/inaturalist/archive/b19ef1c1934c31e033fe4f1a81259fc257e55013.zip
Chaitophorus populicola,Hemiptera | Sternorrhyncha | Aphidoidea | Aphididae | Chaitophorus | Chaitophorus populicola,WD:Q26371 | WD:Q621840 | WD:Q183350 | WD:Q1354085 | WD:Q10447986 | WD:Q10448041,https://www.inaturalist.org/observations/121551046,iNaturalist,Observations,121551046,,,,,,,,,HumanObservation,symbiontOf,Camponotus pennsylvanicus,Biota | Animalia | Arthropoda | Crustacea | Allotriocarida | Hexapoda | Insecta | Pterygota | Hymenoptera | Formicidae | Camponotus | Camponotus pennsylvanicus,WORMS:1 | WORMS:2 | WORMS:1065 | WORMS:1066 | WORMS:1598172 | WORMS:1278 | WORMS:1307 | WORMS:151152 | WORMS:151155 | WORMS:425369 | WORMS:1490351 | WORMS:1490353,https://www.inaturalist.org/taxa/129902,iNaturalist,Observations,84384869,,adult,,,,,,female,HumanObservation,39.2462281411,-84.5647192788,2022-06-12T21:56:00Z,https://www.inaturalist.org/observations/121551046,https://www.inaturalist.org/observations/121551046,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",https://github.com/globalbioticinteractions/inaturalist/archive/b19ef1c1934c31e033fe4f1a81259fc257e55013.zip
Chaitophorus populicola,Hemiptera | Sternorrhyncha | Aphidoidea | Aphididae | Chaitophorus | Chaitophorus populicola,WD:Q26371 | WD:Q621840 | WD:Q183350 | WD:Q1354085 | WD:Q10447986 | WD:Q10448041,https://www.inaturalist.org/taxa/146944,iNaturalist,Observations,85439753,,,,,,,,,HumanObservation,symbiontOf,Camponotus pennsylvanicus,Biota | Animalia | Arthropoda | Crustacea | Allotriocarida | Hexapoda | Insecta | Pterygota | Hymenoptera | Formicidae | Camponotus | Camponotus pennsylvanicus,WORMS:1 | WORMS:2 | WORMS:1065 | WORMS:1066 | WORMS:1598172 | WORMS:1278 | WORMS:1307 | WORMS:151152 | WORMS:151155 | WORMS:425369 | WORMS:1490351 | WORMS:1490353,https://www.inaturalist.org/observations/121551044,iNaturalist,Observations,121551044,,adult,,,,,,,HumanObservation,39.3921719736,-84.5573246716,2022-06-12T21:54:00Z,https://www.inaturalist.org/observations/121551044,https://www.inaturalist.org/observations/121551044,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",https://github.com/globalbioticinteractions/inaturalist/archive/b19ef1c1934c31e033fe4f1a81259fc257e55013.zip
Heteroptera,Life | Eukaryota | Opisthokonta | Animalia | Bilateria | Eubilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Deuteropoda | Mandibulata | Pancrustacea | Altocrustacea | Allotriocarida | Athalassocarida | Labiocarida | Hexapoda | Cercofilata | Insecta | Dicondylia | Paranotalia | Pterygota | Neopterygota | Neoptera | Clareocercaria | Acercaria | Pancondylognatha | Condylognatha | Hemiptera | Heteroptera,PBDB:28595 | PBDB:1 | PBDB:212579 | PBDB:67091 | PBDB:67103 | PBDB:272902 | PBDB:85324 | PBDB:67124 | PBDB:67134 | PBDB:18891 | PBDB:465298 | PBDB:83659 | PBDB:273389 | PBDB:424439 | PBDB:424436 | PBDB:424440 | PBDB:424441 | PBDB:133899 | PBDB:308980 | PBDB:56637 | PBDB:243461 | PBDB:330308 | PBDB:94228 | PBDB:330310 | PBDB:152573 | PBDB:359017 | PBDB:331299 | PBDB:336280 | PBDB:308981 | PBDB:94230 | PBDB:70516,https://www.inaturalist.org/taxa/61267,,,,,,,,,,,,HumanObservation,preyedUponBy,Camponotus pennsylvanicus,Biota | Animalia | Arthropoda | Crustacea | Allotriocarida | Hexapoda | Insecta | Pterygota | Hymenoptera | Formicidae | Camponotus | Camponotus pennsylvanicus,WORMS:1 | WORMS:2 | WORMS:1065 | WORMS:1066 | WORMS:1598172 | WORMS:1278 | WORMS:1307 | WORMS:151152 | WORMS:151155 | WORMS:425369 | WORMS:1490351 | WORMS:1490353,https://www.inaturalist.org/observations/120878494,iNaturalist,Observations,120878494,,,,,,,,,HumanObservation,40.3710056378,-75.0087446647,2022-06-07T16:01:00Z,https://www.inaturalist.org/observations/120878494,https://www.inaturalist.org/observations/120878494,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",https://github.com/globalbioticinteractions/inaturalist/archive/b19ef1c1934c31e033fe4f1a81259fc257e55013.zip
Salix,Life | Eukaryota | Plantae | Spermatophyta | Angiospermae | Rosids | Eurosids | Fabid | Malpighiales | Salicaceae | Salix,PBDB:28595 | PBDB:1 | PBDB:54311 | PBDB:55350 | PBDB:54885 | PBDB:307406 | PBDB:466625 | PBDB:307407 | PBDB:183005 | PBDB:54581 | PBDB:54580,https://www.inaturalist.org/taxa/53453,iNaturalist,Observations,171456152,,,,,,,,,HumanObservation,interactsWith,Camponotus pennsylvanicus,Biota | Animalia | Arthropoda | Crustacea | Allotriocarida | Hexapoda | Insecta | Pterygota | Hymenoptera | Formicidae | Camponotus | Camponotus pennsylvanicus,WORMS:1 | WORMS:2 | WORMS:1065 | WORMS:1066 | WORMS:1598172 | WORMS:1278 | WORMS:1307 | WORMS:151152 | WORMS:151155 | WORMS:425369 | WORMS:1490351 | WORMS:1490353,https://www.inaturalist.org/observations/120574281,iNaturalist,Observations,120574281,,,,,,,,,HumanObservation,38.7853795283,-76.7019846416,2022-06-05T15:04:00Z,https://www.inaturalist.org/observations/120574281,https://www.inaturalist.org/observations/120574281,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",https://github.com/globalbioticinteractions/inaturalist/archive/b19ef1c1934c31e033fe4f1a81259fc257e55013.zip
Salix,Life | Eukaryota | Plantae | Spermatophyta | Angiospermae | Rosids | Eurosids | Fabid | Malpighiales | Salicaceae | Salix,PBDB:28595 | PBDB:1 | PBDB:54311 | PBDB:55350 | PBDB:54885 | PBDB:307406 | PBDB:466625 | PBDB:307407 | PBDB:183005 | PBDB:54581 | PBDB:54580,https://www.inaturalist.org/taxa/53453,iNaturalist,Observations,171456152,,,,,,,,,HumanObservation,hostOf,Camponotus pennsylvanicus,Biota | Animalia | Arthropoda | Crustacea | Allotriocarida | Hexapoda | Insecta | Pterygota | Hymenoptera | Formicidae | Camponotus | Camponotus pennsylvanicus,WORMS:1 | WORMS:2 | WORMS:1065 | WORMS:1066 | WORMS:1598172 | WORMS:1278 | WORMS:1307 | WORMS:151152 | WORMS:151155 | WORMS:425369 | WORMS:1490351 | WORMS:1490353,https://www.inaturalist.org/observations/120574281,iNaturalist,Observations,120574281,,,,,,,,,HumanObservation,38.7853795283,-76.7019846416,2022-06-05T15:04:00Z,https://www.inaturalist.org/observations/120574281,https://www.inaturalist.org/observations/120574281,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",https://github.com/globalbioticinteractions/inaturalist/archive/b19ef1c1934c31e033fe4f1a81259fc257e55013.zip
Vicia sativa,Biota | Plantae | Viridiplantae | Streptophyta | Tracheophyta | Spermatophytina | Magnoliopsida | Rosanae | Fabales | Fabaceae | Vicia | Vicia sativa,WORMS:1 | WORMS:3 | WORMS:368663 | WORMS:536191 | WORMS:596326 | WORMS:596331 | WORMS:182757 | WORMS:449897 | WORMS:414691 | WORMS:414814 | WORMS:416135 | WORMS:1492128,https://www.inaturalist.org/taxa/53324,iNaturalist,Observations,157889678,,,,,,,,,HumanObservation,visitedBy,Camponotus pennsylvanicus,Biota | Animalia | Arthropoda | Crustacea | Allotriocarida | Hexapoda | Insecta | Pterygota | Hymenoptera | Formicidae | Camponotus | Camponotus pennsylvanicus,WORMS:1 | WORMS:2 | WORMS:1065 | WORMS:1066 | WORMS:1598172 | WORMS:1278 | WORMS:1307 | WORMS:151152 | WORMS:151155 | WORMS:425369 | WORMS:1490351 | WORMS:1490353,https://www.inaturalist.org/observations/205305284,iNaturalist,Observations,205305284,,adult,,,,,,,HumanObservation,33.9497416901,-86.8197523222,2024-04-03T22:44:00Z,https://www.inaturalist.org/observations/205305284,https://www.inaturalist.org/observations/205305284,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",https://github.com/globalbioticinteractions/inaturalist/archive/b19ef1c1934c31e033fe4f1a81259fc257e55013.zip
Euonymus americanus,Plantae | Tracheophyta | Magnoliopsida | Celastrales | Celastraceae | Euonymus | Euonymus americanus,GBIF:6 | GBIF:7707728 | GBIF:220 | GBIF:950 | GBIF:6715 | GBIF:3169115 | GBIF:3169130,https://www.inaturalist.org/taxa/83150,iNaturalist,Observations,85293637,,,,,,,,,HumanObservation,interactsWith,Camponotus pennsylvanicus,Biota | Animalia | Arthropoda | Crustacea | Allotriocarida | Hexapoda | Insecta | Pterygota | Hymenoptera | Formicidae | Camponotus | Camponotus pennsylvanicus,WORMS:1 | WORMS:2 | WORMS:1065 | WORMS:1066 | WORMS:1598172 | WORMS:1278 | WORMS:1307 | WORMS:151152 | WORMS:151155 | WORMS:425369 | WORMS:1490351 | WORMS:1490353,https://www.inaturalist.org/observations/24386613,iNaturalist,Observations,24386613,,,,,,,,,HumanObservation,33.3561776499,-90.0696901355,2019-05-01T11:26:00Z,https://www.inaturalist.org/observations/24386613,https://www.inaturalist.org/observations/24386613,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",https://github.com/globalbioticinteractions/inaturalist/archive/b19ef1c1934c31e033fe4f1a81259fc257e55013.zip
Lepidoptera,Life | Eukaryota | Opisthokonta | Animalia | Bilateria | Eubilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Deuteropoda | Mandibulata | Pancrustacea | Altocrustacea | Allotriocarida | Athalassocarida | Labiocarida | Hexapoda | Cercofilata | Insecta | Dicondylia | Paranotalia | Pterygota | Neopterygota | Neoptera | Holometabola | Aparaglossata | Mecopterida | Amphiesmenoptera | Endymenoptera | Stelloptera | Lepidoptera,PBDB:28595 | PBDB:1 | PBDB:212579 | PBDB:67091 | PBDB:67103 | PBDB:272902 | PBDB:85324 | PBDB:67124 | PBDB:67134 | PBDB:18891 | PBDB:465298 | PBDB:83659 | PBDB:273389 | PBDB:424439 | PBDB:424436 | PBDB:424440 | PBDB:424441 | PBDB:133899 | PBDB:308980 | PBDB:56637 | PBDB:243461 | PBDB:330308 | PBDB:94228 | PBDB:330310 | PBDB:152573 | PBDB:198428 | PBDB:308982 | PBDB:183861 | PBDB:183863 | PBDB:461759 | PBDB:461760 | PBDB:71428,https://www.inaturalist.org/taxa/47157,,,,,,,,,,,,HumanObservation,preyedUponBy,Camponotus pennsylvanicus,Biota | Animalia | Arthropoda | Crustacea | Allotriocarida | Hexapoda | Insecta | Pterygota | Hymenoptera | Formicidae | Camponotus | Camponotus pennsylvanicus,WORMS:1 | WORMS:2 | WORMS:1065 | WORMS:1066 | WORMS:1598172 | WORMS:1278 | WORMS:1307 | WORMS:151152 | WORMS:151155 | WORMS:425369 | WORMS:1490351 | WORMS:1490353,https://www.inaturalist.org/observations/119162868,iNaturalist,Observations,119162868,,,,,,,,,HumanObservation,42.4406614628,-71.1183756608,2022-05-28T18:26:58Z,https://www.inaturalist.org/observations/119162868,https://www.inaturalist.org/observations/119162868,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",https://github.com/globalbioticinteractions/inaturalist/archive/b19ef1c1934c31e033fe4f1a81259fc257e55013.zip
Crataegus,Life | Eukaryota | Plantae | Spermatophyta | Angiospermae | Rosids | Eurosids | Fabid | Rosales | Pomaceae | Crataegus,PBDB:28595 | PBDB:1 | PBDB:54311 | PBDB:55350 | PBDB:54885 | PBDB:307406 | PBDB:466625 | PBDB:307407 | PBDB:54921 | PBDB:452815 | PBDB:157341,https://www.inaturalist.org/taxa/51148,,,,,,,,,,,,HumanObservation,flowersVisitedBy,Camponotus pennsylvanicus,Biota | Animalia | Arthropoda | Crustacea | Allotriocarida | Hexapoda | Insecta | Pterygota | Hymenoptera | Formicidae | Camponotus | Camponotus pennsylvanicus,WORMS:1 | WORMS:2 | WORMS:1065 | WORMS:1066 | WORMS:1598172 | WORMS:1278 | WORMS:1307 | WORMS:151152 | WORMS:151155 | WORMS:425369 | WORMS:1490351 | WORMS:1490353,https://www.inaturalist.org/observations/119055032,iNaturalist,Observations,119055032,,,,,,,,,HumanObservation,36.6583055018,-94.071993673,2022-05-25T20:55:00Z,https://www.inaturalist.org/observations/119055032,https://www.inaturalist.org/observations/119055032,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",https://github.com/globalbioticinteractions/inaturalist/archive/b19ef1c1934c31e033fe4f1a81259fc257e55013.zip
Euonymus americanus,Plantae | Tracheophyta | Magnoliopsida | Celastrales | Celastraceae | Euonymus | Euonymus americanus,GBIF:6 | GBIF:7707728 | GBIF:220 | GBIF:950 | GBIF:6715 | GBIF:3169115 | GBIF:3169130,https://www.inaturalist.org/taxa/83150,iNaturalist,Observations,85293637,,,,,,,,,HumanObservation,visitedBy,Camponotus pennsylvanicus,Biota | Animalia | Arthropoda | Crustacea | Allotriocarida | Hexapoda | Insecta | Pterygota | Hymenoptera | Formicidae | Camponotus | Camponotus pennsylvanicus,WORMS:1 | WORMS:2 | WORMS:1065 | WORMS:1066 | WORMS:1598172 | WORMS:1278 | WORMS:1307 | WORMS:151152 | WORMS:151155 | WORMS:425369 | WORMS:1490351 | WORMS:1490353,https://www.inaturalist.org/observations/118611175,iNaturalist,Observations,118611175,,,,,,,,,HumanObservation,38.0604166667,-85.8473638889,2022-05-24T13:18:00Z,https://www.inaturalist.org/observations/118611175,https://www.inaturalist.org/observations/118611175,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",https://github.com/globalbioticinteractions/inaturalist/archive/b19ef1c1934c31e033fe4f1a81259fc257e55013.zip
