source_taxon_name,source_taxon_path,source_taxon_path_ids,source_specimen_occurrence_id,source_specimen_institution_code,source_specimen_collection_code,source_specimen_catalog_number,source_specimen_life_stage_id,source_specimen_life_stage,source_specimen_physiological_state_id,source_specimen_physiological_state,source_specimen_body_part_id,source_specimen_body_part,source_specimen_sex_id,source_specimen_sex,source_specimen_basis_of_record,interaction_type,target_taxon_name,target_taxon_path,target_taxon_path_ids,target_specimen_occurrence_id,target_specimen_institution_code,target_specimen_collection_code,target_specimen_catalog_number,target_specimen_life_stage_id,target_specimen_life_stage,target_specimen_physiological_state_id,target_specimen_physiological_state,target_specimen_body_part_id,target_specimen_body_part,target_specimen_sex_id,target_specimen_sex,target_specimen_basis_of_record,latitude,longitude,event_date,study_citation,study_url,study_source_citation,study_source_archive_uri
Burenella dimorpha,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Microsporidia | Pansporoblastina | Burenellidae | Burenella | Burenella dimorpha,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:5006395 | EOL:11926996 | EOL:4955826 | EOL:2910922 | EOL:5006289,,,,,,,,,,,,,,pathogenOf,Solenopsis xyloni,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Solenopsis | Solenopsis xyloni,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:33045 | EOL:599614,,,,,,,,,,,,,,,,,"Jouvenaz, D.P., and Lofgren, C.S., 1984. Host specificity of Burenella dimorpha (Microspora: Microsporida). J. Invertebr. Pathol. 43: 441-442.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Metarhizium anisopliae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Ascomycota | Sordariomycetes | Hypocreales | Clavicipitaceae | Metarhizium | Metarhizium anisopliae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5577 | EOL:2858320 | EOL:5645 | EOL:5648 | EOL:21271 | EOL:992622,,,,,,,,,,,,,,pathogenOf,Solenopsis richteri,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Solenopsis | Solenopsis richteri,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:33045 | EOL:599617,,,,,,,,,,,,,,,,,"Steinhaus, E.A.; and Marsh, G.A. 1967. Previously unreported accessions for diagnosis and new records. Journal of Invertebrate Pathology 9(3):436-438",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Burenella dimorpha,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Microsporidia | Pansporoblastina | Burenellidae | Burenella | Burenella dimorpha,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:5006395 | EOL:11926996 | EOL:4955826 | EOL:2910922 | EOL:5006289,,,,,,,,,,,,,,pathogenOf,Solenopsis richteri,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Solenopsis | Solenopsis richteri,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:33045 | EOL:599617,,,,,,,,,,,,,,,,,"Jouvenaz, D.P., and Lofgren, C.S., 1984. Host specificity of Burenella dimorpha (Microspora: Microsporida). J. Invertebr. Pathol. 43: 441-442.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Burenella dimorpha,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Microsporidia | Pansporoblastina | Burenellidae | Burenella | Burenella dimorpha,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:5006395 | EOL:11926996 | EOL:4955826 | EOL:2910922 | EOL:5006289,,,,,,,,,,,,,,pathogenOf,Solenopsis geminata,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Solenopsis | Solenopsis geminata,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:33045 | EOL:599618,,,,,,,,,,,,,,,,,"Sprague, V., Becnel, J. J., and Hazard, E. I., 1992. Taxonomy of phylum Microspora. Critical Reviews in Microbiology. 18(5/6): 285-395. CRC Press, Inc.; Jouvenaz, D.P., Ellis, E.A., and Lonfgren, C.S., 1984. Histopathology of the tropical fire ant, Solenopsis geminata, infected with Burunella dimorpha (Microspora: Microsporida). J. Invertebr. Pathol. 43: 324-332.; Jouvenaz, D. P., and Hazard, E. I., 1978. New family, genus, and species of Microsporida (Protozoa: Microsporida) from the tropical fire ant, Solenopsis geminata (Fabricius) (Insecta: Formicidae). J. Protozool. 25: 24-29.; Jouvenaz, D. P. and Hazard, E. I., 1978. New family, Genus, and species of Microsporida (Protozoa: Microsporida) from the tropical fire ant, Solenopsis geminata (Fabricius) ( Insecta: Formicidae). J. Protozool. 25: 24-29.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Burenella dimorpha,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Microsporidia | Pansporoblastina | Burenellidae | Burenella | Burenella dimorpha,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:5006395 | EOL:11926996 | EOL:4955826 | EOL:2910922 | EOL:5006289,,,,,,,,,,,,,,pathogenOf,Solenopsis geminata,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Solenopsis | Solenopsis geminata,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:33045 | EOL:599618,,,,,,,,,,,,,,,,,"Sprague, V., Becnel, J. J., and Hazard, E. I., 1992. Taxonomy of phylum Microspora. Critical Reviews in Microbiology. 18(5/6): 285-395. CRC Press, Inc.; Jouvenaz, D.P., Ellis, E.A., and Lonfgren, C.S., 1984. Histopathology of the tropical fire ant, Solenopsis geminata, infected with Burunella dimorpha (Microspora: Microsporida). J. Invertebr. Pathol. 43: 324-332.; Jouvenaz, D. P., and Hazard, E. I., 1978. New family, genus, and species of Microsporida (Protozoa: Microsporida) from the tropical fire ant, Solenopsis geminata (Fabricius) (Insecta: Formicidae). J. Protozool. 25: 24-29.; Jouvenaz, D. P. and Hazard, E. I., 1978. New family, Genus, and species of Microsporida (Protozoa: Microsporida) from the tropical fire ant, Solenopsis geminata (Fabricius) ( Insecta: Formicidae). J. Protozool. 25: 24-29.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Burenella dimorpha,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Microsporidia | Pansporoblastina | Burenellidae | Burenella | Burenella dimorpha,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:5006395 | EOL:11926996 | EOL:4955826 | EOL:2910922 | EOL:5006289,,,,,,,,,,,,,,pathogenOf,Solenopsis geminata,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Solenopsis | Solenopsis geminata,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:33045 | EOL:599618,,,,,,,,,,,,,,,,,"Sprague, V., Becnel, J. J., and Hazard, E. I., 1992. Taxonomy of phylum Microspora. Critical Reviews in Microbiology. 18(5/6): 285-395. CRC Press, Inc.; Jouvenaz, D.P., Ellis, E.A., and Lonfgren, C.S., 1984. Histopathology of the tropical fire ant, Solenopsis geminata, infected with Burunella dimorpha (Microspora: Microsporida). J. Invertebr. Pathol. 43: 324-332.; Jouvenaz, D. P., and Hazard, E. I., 1978. New family, genus, and species of Microsporida (Protozoa: Microsporida) from the tropical fire ant, Solenopsis geminata (Fabricius) (Insecta: Formicidae). J. Protozool. 25: 24-29.; Jouvenaz, D. P. and Hazard, E. I., 1978. New family, Genus, and species of Microsporida (Protozoa: Microsporida) from the tropical fire ant, Solenopsis geminata (Fabricius) ( Insecta: Formicidae). J. Protozool. 25: 24-29.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Leucoagaricus gongylophorus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Leucoagaricus | Leucoagaricus gongylophorus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5664 | EOL:2865511 | EOL:5676 | EOL:5966 | EOL:21455 | EOL:195811,,,,,,,,,,,,,,hasHost,Atta laevigata,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta laevigata,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035738,,,,,,,,,,,,,,,,,http://www.ncbi.nlm.nih.gov/nuccore/3851011,http://www.ncbi.nlm.nih.gov/nuccore/3851011,"Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)",https://zenodo.org/records/258189/files/millerse/Wardeh-et-al.-2015-v1.0.zip
Leucoagaricus gongylophorus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Leucoagaricus | Leucoagaricus gongylophorus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5664 | EOL:2865511 | EOL:5676 | EOL:5966 | EOL:21455 | EOL:195811,,,,,,,,,,,,,,hasHost,Atta laevigata,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta laevigata,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035738,,,,,,,,,,,,,,,,,http://www.ncbi.nlm.nih.gov/nuccore/3851037,http://www.ncbi.nlm.nih.gov/nuccore/3851037,"Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)",https://zenodo.org/records/258189/files/millerse/Wardeh-et-al.-2015-v1.0.zip
Leucoagaricus gongylophorus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Leucoagaricus | Leucoagaricus gongylophorus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5664 | EOL:2865511 | EOL:5676 | EOL:5966 | EOL:21455 | EOL:195811,,,,,,,,,,,,,,hasHost,Atta laevigata,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta laevigata,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035738,,,,,,,,,,,,,,,,,http://www.ncbi.nlm.nih.gov/nuccore/3851038,http://www.ncbi.nlm.nih.gov/nuccore/3851038,"Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)",https://zenodo.org/records/258189/files/millerse/Wardeh-et-al.-2015-v1.0.zip
Leucoagaricus gongylophorus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Leucoagaricus | Leucoagaricus gongylophorus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5664 | EOL:2865511 | EOL:5676 | EOL:5966 | EOL:21455 | EOL:195811,,,,,,,,,,,,,,hasHost,Atta laevigata,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta laevigata,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035738,,,,,,,,,,,,,,,,,http://www.ncbi.nlm.nih.gov/nuccore/3851039,http://www.ncbi.nlm.nih.gov/nuccore/3851039,"Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)",https://zenodo.org/records/258189/files/millerse/Wardeh-et-al.-2015-v1.0.zip
Leucoagaricus gongylophorus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Leucoagaricus | Leucoagaricus gongylophorus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5664 | EOL:2865511 | EOL:5676 | EOL:5966 | EOL:21455 | EOL:195811,,,,,,,,,,,,,,hasHost,Atta laevigata,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta laevigata,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035738,,,,,,,,,,,,,,,,,http://www.ncbi.nlm.nih.gov/nuccore/3851040,http://www.ncbi.nlm.nih.gov/nuccore/3851040,"Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)",https://zenodo.org/records/258189/files/millerse/Wardeh-et-al.-2015-v1.0.zip
Leucoagaricus gongylophorus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Leucoagaricus | Leucoagaricus gongylophorus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5664 | EOL:2865511 | EOL:5676 | EOL:5966 | EOL:21455 | EOL:195811,,,,,,,,,,,,,,hasHost,Atta laevigata,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta laevigata,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035738,,,,,,,,,,,,,,,,,http://www.ncbi.nlm.nih.gov/nuccore/3851041,http://www.ncbi.nlm.nih.gov/nuccore/3851041,"Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)",https://zenodo.org/records/258189/files/millerse/Wardeh-et-al.-2015-v1.0.zip
Leucoagaricus gongylophorus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Leucoagaricus | Leucoagaricus gongylophorus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5664 | EOL:2865511 | EOL:5676 | EOL:5966 | EOL:21455 | EOL:195811,,,,,,,,,,,,,,hasHost,Atta laevigata,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta laevigata,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035738,,,,,,,,,,,,,,,,,http://www.ncbi.nlm.nih.gov/nuccore/3851042,http://www.ncbi.nlm.nih.gov/nuccore/3851042,"Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)",https://zenodo.org/records/258189/files/millerse/Wardeh-et-al.-2015-v1.0.zip
Leucoagaricus gongylophorus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Leucoagaricus | Leucoagaricus gongylophorus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5664 | EOL:2865511 | EOL:5676 | EOL:5966 | EOL:21455 | EOL:195811,,,,,,,,,,,,,,hasHost,Atta laevigata,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta laevigata,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035738,,,,,,,,,,,,,,,,,http://www.ncbi.nlm.nih.gov/nuccore/3851043,http://www.ncbi.nlm.nih.gov/nuccore/3851043,"Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)",https://zenodo.org/records/258189/files/millerse/Wardeh-et-al.-2015-v1.0.zip
Leucoagaricus gongylophorus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Leucoagaricus | Leucoagaricus gongylophorus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5664 | EOL:2865511 | EOL:5676 | EOL:5966 | EOL:21455 | EOL:195811,,,,,,,,,,,,,,hasHost,Atta laevigata,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta laevigata,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035738,,,,,,,,,,,,,,,,,http://www.ncbi.nlm.nih.gov/nuccore/3851044,http://www.ncbi.nlm.nih.gov/nuccore/3851044,"Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)",https://zenodo.org/records/258189/files/millerse/Wardeh-et-al.-2015-v1.0.zip
Curvularia geniculata,root | cellular organisms | Eukaryota | Opisthokonta | Fungi | Dikarya | Ascomycota | saccharomyceta | Pezizomycotina | leotiomyceta | dothideomyceta | Dothideomycetes | Pleosporomycetidae | Pleosporales | Pleosporineae | Pleosporaceae | Curvularia | Curvularia geniculata,NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:4751 | NCBI:451864 | NCBI:4890 | NCBI:716545 | NCBI:147538 | NCBI:716546 | NCBI:715962 | NCBI:147541 | NCBI:451868 | NCBI:92860 | NCBI:715340 | NCBI:28556 | NCBI:5502 | NCBI:418126,,,,,,,,,,,,,,pathogenOf,Atta laevigata,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta laevigata,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035738,,,,,,,,,,,,,,,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8151820,https://pmc.ncbi.nlm.nih.gov/articles/PMC8151820,"@article {Keck2025.01.24.634685, author = {Keck, Fran{\c c}ois and Broadbent, Henry and Altermatt, Florian},title = {Extracting massive ecological data on state and interactions of species using large language models},year = {2025},doi = {10.1101/2025.01.24.634685},journal = {bioRxiv}}",https://github.com/fkeck/gpt_interactions/archive/8eb44867f49875c46ceaebc3a6cd8dfb8bf68ef6.zip
Curvularia geniculata,root | cellular organisms | Eukaryota | Opisthokonta | Fungi | Dikarya | Ascomycota | saccharomyceta | Pezizomycotina | leotiomyceta | dothideomyceta | Dothideomycetes | Pleosporomycetidae | Pleosporales | Pleosporineae | Pleosporaceae | Curvularia | Curvularia geniculata,NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:4751 | NCBI:451864 | NCBI:4890 | NCBI:716545 | NCBI:147538 | NCBI:716546 | NCBI:715962 | NCBI:147541 | NCBI:451868 | NCBI:92860 | NCBI:715340 | NCBI:28556 | NCBI:5502 | NCBI:418126,,,,,,,,,,,,,,pathogenOf,Atta laevigata,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta laevigata,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035738,,,,,,,,,,,,,,,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8151820,https://pmc.ncbi.nlm.nih.gov/articles/PMC8151820,"@article {Keck2025.01.24.634685, author = {Keck, Fran{\c c}ois and Broadbent, Henry and Altermatt, Florian},title = {Extracting massive ecological data on state and interactions of species using large language models},year = {2025},doi = {10.1101/2025.01.24.634685},journal = {bioRxiv}}",https://github.com/fkeck/gpt_interactions/archive/8eb44867f49875c46ceaebc3a6cd8dfb8bf68ef6.zip
Leucoagaricus gongylophorus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Leucoagaricus | Leucoagaricus gongylophorus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5664 | EOL:2865511 | EOL:5676 | EOL:5966 | EOL:21455 | EOL:195811,https://www.ncbi.nlm.nih.gov/nuccore/3851040,,,,,,,,,,,,,hasHost,Atta laevigata,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta laevigata,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035738,,,,,,,,,,,,,,,,,"Wardeh, M., Risley, C., McIntyre, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci Data 2, 150049 (2015). https://doi.org/10.1038/sdata.2015.49. Accessed at <https://github.com/globalbioticinteractions/wardeh2015/archive/9017c75c40739bfcb7fe33ff6cb4a64b344d18f8.zip> on 11 Apr 2026.",https://doi.org/10.1038/sdata.2015.49,"Wardeh, M., Risley, C., McIntyre, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci Data 2, 150049 (2015). https://doi.org/10.1038/sdata.2015.49",https://github.com/globalbioticinteractions/wardeh2015/archive/9017c75c40739bfcb7fe33ff6cb4a64b344d18f8.zip
